subject,session_idx,session_name,rel_path,n_frames_in_file,frame_idx,delta_m_pct,class_label,qc_nan_inf,qc_flatline,qc_low_in_band,qc_pass,qc_in_band_ratio,qc_n_flatline_traces,qc_rx_max_flatline,qc_fail_any,session_n_pass,session_min_pass,session_eligible
3,2,12pm,subject_3_12pm.mat,125,44,-0.31055900621118454,2,False,False,False,True,0.4359211601742853,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,45,-0.31055900621118454,2,False,False,False,True,0.43715774689503223,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,46,-0.31055900621118454,2,False,False,False,True,0.43478783911031627,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,47,-0.31055900621118454,2,False,False,False,True,0.440504331896615,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,48,-0.31055900621118454,2,False,False,False,True,0.4302603327587727,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,49,-0.31055900621118454,2,False,False,False,True,0.4304477095084617,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,50,-0.31055900621118454,2,False,False,False,True,0.43812833558596265,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,51,-0.31055900621118454,2,False,False,False,True,0.4409310302404185,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,52,-0.31055900621118454,2,False,False,False,True,0.43951345013402887,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,53,-0.31055900621118454,2,False,False,False,True,0.43886100748598655,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,54,-0.31055900621118454,2,False,False,False,True,0.4354392281399034,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,55,-0.31055900621118454,2,False,False,False,True,0.43741294060774055,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,56,-0.31055900621118454,2,False,False,False,True,0.43625397970810514,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,57,-0.31055900621118454,2,False,False,False,True,0.4374508842727329,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,58,-0.31055900621118454,2,False,False,False,True,0.4379464700559624,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,59,-0.31055900621118454,2,False,False,False,True,0.43529118322658944,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,60,-0.31055900621118454,2,False,False,False,True,0.4376335290066999,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,61,-0.31055900621118454,2,False,False,False,True,0.435714626934531,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,62,-0.31055900621118454,2,False,False,False,True,0.4360685364044878,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,63,-0.31055900621118454,2,False,False,False,True,0.43699780949062333,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,64,-0.31055900621118454,2,False,False,False,True,0.43355495710320385,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,65,-0.31055900621118454,2,False,False,False,True,0.4379384018615936,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,66,-0.31055900621118454,2,False,False,False,True,0.43615155774848363,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,67,-0.31055900621118454,2,False,False,False,True,0.4359149166563381,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,68,-0.31055900621118454,2,False,False,False,True,0.4374140782412659,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,69,-0.31055900621118454,2,False,False,False,True,0.4338764501435363,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,70,-0.31055900621118454,2,False,False,False,True,0.43651673400137037,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,71,-0.31055900621118454,2,False,False,False,True,0.4368297190360228,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,72,-0.31055900621118454,2,False,False,False,True,0.43465096436414097,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,73,-0.31055900621118454,2,False,False,False,True,0.43578943091597855,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,74,-0.31055900621118454,2,False,False,False,True,0.4367618143318741,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,75,-0.31055900621118454,2,False,False,False,True,0.4396095174023274,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,76,-0.31055900621118454,2,False,False,False,True,0.43568899824427054,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,77,-0.31055900621118454,2,False,False,False,True,0.4403127241883095,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,78,-0.31055900621118454,2,False,False,False,True,0.4372184942231157,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,79,-0.31055900621118454,2,False,False,False,True,0.4359731383996987,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,80,-0.31055900621118454,2,False,False,False,True,0.4315875536430365,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,81,-0.31055900621118454,2,False,False,False,True,0.4309117697601348,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,82,-0.31055900621118454,2,False,False,False,True,0.439050961066032,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,83,-0.31055900621118454,2,False,False,False,True,0.43451484902871285,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,84,-0.31055900621118454,2,False,False,False,True,0.44038946109058347,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,85,-0.31055900621118454,2,False,False,False,True,0.43993703759628583,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,86,-0.31055900621118454,2,False,False,False,True,0.4371852121914127,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,87,-0.31055900621118454,2,False,False,False,True,0.4362307326776476,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,88,-0.31055900621118454,2,False,False,False,True,0.4330898656866662,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,89,-0.31055900621118454,2,False,False,False,True,0.4339366383276911,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,90,-0.31055900621118454,2,False,False,False,True,0.434826121046845,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,91,-0.31055900621118454,2,False,False,False,True,0.4304184032505476,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,92,-0.31055900621118454,2,False,False,False,True,0.43190130613530514,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,93,-0.31055900621118454,2,False,False,False,True,0.4366902519816814,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,94,-0.31055900621118454,2,False,False,False,True,0.4314061859393137,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,95,-0.31055900621118454,2,False,False,False,True,0.4259116354662105,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,96,-0.31055900621118454,2,False,False,False,True,0.4296060205538654,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,97,-0.31055900621118454,2,False,False,False,True,0.42925221572779587,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,98,-0.31055900621118454,2,False,False,False,True,0.4306881477979791,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,99,-0.31055900621118454,2,False,False,False,True,0.42857486919148163,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,100,-0.31055900621118454,2,False,False,False,True,0.43300985575495915,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,101,-0.31055900621118454,2,False,False,False,True,0.42850904094725073,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,102,-0.31055900621118454,2,False,False,False,True,0.4238680824582789,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,103,-0.31055900621118454,2,False,False,False,True,0.42340297116795206,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,104,-0.31055900621118454,2,False,False,False,True,0.42448294016481836,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,105,-0.31055900621118454,2,False,False,False,True,0.42834455017259443,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,106,-0.31055900621118454,2,False,False,False,True,0.42376907275002845,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,107,-0.31055900621118454,2,False,False,False,True,0.4194765712722662,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,108,-0.31055900621118454,2,False,False,False,True,0.4206012653444708,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,109,-0.31055900621118454,2,False,False,False,True,0.4228666860728019,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,110,-0.31055900621118454,2,False,False,False,True,0.4297000765021584,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,111,-0.31055900621118454,2,False,False,False,True,0.4265595058383246,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,112,-0.31055900621118454,2,False,False,False,True,0.4205698560994843,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,113,-0.31055900621118454,2,False,False,False,True,0.42169306223003555,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,114,-0.31055900621118454,2,False,False,False,True,0.42172787259658256,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,115,-0.31055900621118454,2,False,False,False,True,0.42676316241959633,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,116,-0.31055900621118454,2,False,False,False,True,0.42036884225557725,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,117,-0.31055900621118454,2,False,False,False,True,0.42203985065969735,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,118,-0.31055900621118454,2,False,False,False,True,0.4146986645404482,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,119,-0.31055900621118454,2,False,False,False,True,0.4147935751239387,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,120,-0.31055900621118454,2,False,False,False,True,0.42491779613897424,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,121,-0.31055900621118454,2,False,False,False,True,0.42506784513418494,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,122,-0.31055900621118454,2,False,False,False,True,0.4188281057966255,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,123,-0.31055900621118454,2,False,False,False,True,0.417456525939326,0,0,False,125,63,True
3,2,12pm,subject_3_12pm.mat,125,124,-0.31055900621118454,2,False,False,False,True,0.4179856399796749,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,0,-0.46583850931678783,3,False,False,False,True,0.36856485727650434,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,1,-0.46583850931678783,3,False,False,False,True,0.38299826091713113,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,2,-0.46583850931678783,3,False,False,False,True,0.3740221090084577,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,3,-0.46583850931678783,3,False,False,False,True,0.37610051980076403,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,4,-0.46583850931678783,3,False,False,False,True,0.37509542989448175,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,5,-0.46583850931678783,3,False,False,False,True,0.3733016878372327,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,6,-0.46583850931678783,3,False,False,False,True,0.36808111906650215,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,7,-0.46583850931678783,3,False,False,False,True,0.38077065738489424,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,8,-0.46583850931678783,3,False,False,False,True,0.3741694240941895,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,9,-0.46583850931678783,3,False,False,False,True,0.3767541843149023,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,10,-0.46583850931678783,3,False,False,False,True,0.3790094013153918,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,11,-0.46583850931678783,3,False,False,False,True,0.37054603727586855,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,12,-0.46583850931678783,3,False,False,False,True,0.3571591468429837,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,13,-0.46583850931678783,3,False,False,False,True,0.36420631537710646,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,14,-0.46583850931678783,3,False,False,False,True,0.36748821530134596,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,15,-0.46583850931678783,3,False,False,False,True,0.3686953318223809,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,16,-0.46583850931678783,3,False,False,False,True,0.36942894105893204,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,17,-0.46583850931678783,3,False,False,False,True,0.36447263131210716,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,18,-0.46583850931678783,3,False,False,False,True,0.35862499399401504,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,19,-0.46583850931678783,3,False,False,False,True,0.3648197799524369,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,20,-0.46583850931678783,3,False,False,False,True,0.3681389517917674,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,21,-0.46583850931678783,3,False,False,False,True,0.3649939245884782,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,22,-0.46583850931678783,3,False,False,False,True,0.3727244398877205,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,23,-0.46583850931678783,3,False,False,False,True,0.3728559643914475,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,24,-0.46583850931678783,3,False,False,False,True,0.36909545435505087,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,25,-0.46583850931678783,3,False,False,False,True,0.37356155566969307,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,26,-0.46583850931678783,3,False,False,False,True,0.3742843996890331,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,27,-0.46583850931678783,3,False,False,False,True,0.38698902352744546,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,28,-0.46583850931678783,3,False,False,False,True,0.37936743433305503,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,29,-0.46583850931678783,3,False,False,False,True,0.37963924697306844,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,30,-0.46583850931678783,3,False,False,False,True,0.3813596272735896,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,31,-0.46583850931678783,3,False,False,False,True,0.380075384304361,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,32,-0.46583850931678783,3,False,False,False,True,0.37443583405967396,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,33,-0.46583850931678783,3,False,False,False,True,0.38013141883383195,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,34,-0.46583850931678783,3,False,False,False,True,0.3686770092944389,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,35,-0.46583850931678783,3,False,False,False,True,0.3625175125334562,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,36,-0.46583850931678783,3,False,False,False,True,0.3767926981871736,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,37,-0.46583850931678783,3,False,False,False,True,0.38233141619343364,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,38,-0.46583850931678783,3,False,False,False,True,0.3806847472378265,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,39,-0.46583850931678783,3,False,False,False,True,0.36862150958824735,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,40,-0.46583850931678783,3,False,False,False,True,0.37347571817480746,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,41,-0.46583850931678783,3,False,False,False,True,0.37198018688392226,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,42,-0.46583850931678783,3,False,False,False,True,0.3746540618625975,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,43,-0.46583850931678783,3,False,False,False,True,0.3703870624254941,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,44,-0.46583850931678783,3,False,False,False,True,0.37857466655207883,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,45,-0.46583850931678783,3,False,False,False,True,0.3723118917440585,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,46,-0.46583850931678783,3,False,False,False,True,0.37249502658080436,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,47,-0.46583850931678783,3,False,False,False,True,0.38088391323497056,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,48,-0.46583850931678783,3,False,False,False,True,0.37901539553058017,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,49,-0.46583850931678783,3,False,False,False,True,0.3739883856881132,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,50,-0.46583850931678783,3,False,False,False,True,0.3809173440981215,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,51,-0.46583850931678783,3,False,False,False,True,0.3852705461820266,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,52,-0.46583850931678783,3,False,False,False,True,0.3827570251526682,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,53,-0.46583850931678783,3,False,False,False,True,0.3794721641178179,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,54,-0.46583850931678783,3,False,False,False,True,0.38827459264665115,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,55,-0.46583850931678783,3,False,False,False,True,0.3861800517542756,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,56,-0.46583850931678783,3,False,False,False,True,0.3837812719929621,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,57,-0.46583850931678783,3,False,False,False,True,0.38892694084863644,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,58,-0.46583850931678783,3,False,False,False,True,0.37729987709897,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,59,-0.46583850931678783,3,False,False,False,True,0.3818512853771702,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,60,-0.46583850931678783,3,False,False,False,True,0.3829888119280186,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,61,-0.46583850931678783,3,False,False,False,True,0.38509248490570175,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,62,-0.46583850931678783,3,False,False,False,True,0.3964158163042333,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,63,-0.46583850931678783,3,False,False,False,True,0.4002827343440689,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,64,-0.46583850931678783,3,False,False,False,True,0.38018908168292764,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,65,-0.46583850931678783,3,False,False,False,True,0.3897798474222962,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,66,-0.46583850931678783,3,False,False,False,True,0.3898327708350601,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,67,-0.46583850931678783,3,False,False,False,True,0.3772947665887436,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,68,-0.46583850931678783,3,False,False,False,True,0.40761690260649114,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,69,-0.46583850931678783,3,False,False,False,True,0.3922906819973951,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,70,-0.46583850931678783,3,False,False,False,True,0.3811398396388853,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,71,-0.46583850931678783,3,False,False,False,True,0.38544212362594554,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,72,-0.46583850931678783,3,False,False,False,True,0.3874289469785023,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,73,-0.46583850931678783,3,False,False,False,True,0.37583817763731336,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,74,-0.46583850931678783,3,False,False,False,True,0.3955716862293937,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,75,-0.46583850931678783,3,False,False,False,True,0.37622946321014017,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,76,-0.46583850931678783,3,False,False,False,True,0.38473753956503787,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,77,-0.46583850931678783,3,False,False,False,True,0.38020717221136263,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,78,-0.46583850931678783,3,False,False,False,True,0.37418083818298536,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,79,-0.46583850931678783,3,False,False,False,True,0.3725519972599288,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,80,-0.46583850931678783,3,False,False,False,True,0.37411983385640946,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,81,-0.46583850931678783,3,False,False,False,True,0.37998603233625666,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,82,-0.46583850931678783,3,False,False,False,True,0.384717859685617,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,83,-0.46583850931678783,3,False,False,False,True,0.37570207811878675,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,84,-0.46583850931678783,3,False,False,False,True,0.37795100112175234,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,85,-0.46583850931678783,3,False,False,False,True,0.3740366588959866,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,86,-0.46583850931678783,3,False,False,False,True,0.36977701934629276,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,87,-0.46583850931678783,3,False,False,False,True,0.3734435727908599,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,88,-0.46583850931678783,3,False,False,False,True,0.3695436996128245,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,89,-0.46583850931678783,3,False,False,False,True,0.37925232827649696,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,90,-0.46583850931678783,3,False,False,False,True,0.3842587777625039,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,91,-0.46583850931678783,3,False,False,False,True,0.384671360364313,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,92,-0.46583850931678783,3,False,False,False,True,0.38019597158049917,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,93,-0.46583850931678783,3,False,False,False,True,0.3832478569880198,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,94,-0.46583850931678783,3,False,False,False,True,0.37378009977610893,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,95,-0.46583850931678783,3,False,False,False,True,0.37009929163065275,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,96,-0.46583850931678783,3,False,False,False,True,0.38665689988716023,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,97,-0.46583850931678783,3,False,False,False,True,0.38363901560167984,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,98,-0.46583850931678783,3,False,False,False,True,0.38816214963187984,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,99,-0.46583850931678783,3,False,False,False,True,0.39144148126285194,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,100,-0.46583850931678783,3,False,False,False,True,0.3716651656632515,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,101,-0.46583850931678783,3,False,False,False,True,0.36691593540683526,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,102,-0.46583850931678783,3,False,False,False,True,0.371239587266642,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,103,-0.46583850931678783,3,False,False,False,True,0.37290644600983325,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,104,-0.46583850931678783,3,False,False,False,True,0.3721597766806207,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,105,-0.46583850931678783,3,False,False,False,True,0.37323664960895525,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,106,-0.46583850931678783,3,False,False,False,True,0.3664221214226334,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,107,-0.46583850931678783,3,False,False,False,True,0.36054395404204875,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,108,-0.46583850931678783,3,False,False,False,True,0.36712763772867235,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,109,-0.46583850931678783,3,False,False,False,True,0.37577442745220035,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,110,-0.46583850931678783,3,False,False,False,True,0.370528734086281,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,111,-0.46583850931678783,3,False,False,False,True,0.36850237452158124,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,112,-0.46583850931678783,3,False,False,False,True,0.37464764817781204,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,113,-0.46583850931678783,3,False,False,False,True,0.37047334905036955,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,114,-0.46583850931678783,3,False,False,False,True,0.37050786783581,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,115,-0.46583850931678783,3,False,False,False,True,0.36730735462566244,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,116,-0.46583850931678783,3,False,False,False,True,0.3619147388518498,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,117,-0.46583850931678783,3,False,False,False,True,0.380674957982756,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,118,-0.46583850931678783,3,False,False,False,True,0.3725199989004266,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,119,-0.46583850931678783,3,False,False,False,True,0.3687522564951291,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,120,-0.46583850931678783,3,False,False,False,True,0.3777375113291416,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,121,-0.46583850931678783,3,False,False,False,True,0.36949733988913036,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,122,-0.46583850931678783,3,False,False,False,True,0.364886382781274,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,123,-0.46583850931678783,3,False,False,False,True,0.36639036013031784,0,0,False,125,63,True
3,3,2pm,subject_3_2pm.mat,125,124,-0.46583850931678783,3,False,False,False,True,0.3669244776131205,0,0,False,125,63,True
3,4,4pm,subject_3_4pm.mat,125,0,-0.6211180124223691,4,False,False,False,True,0.36721615827592435,0,0,False,125,63,True
3,4,4pm,subject_3_4pm.mat,125,1,-0.6211180124223691,4,False,False,False,True,0.36423660638051736,0,0,False,125,63,True
3,4,4pm,subject_3_4pm.mat,125,2,-0.6211180124223691,4,False,False,False,True,0.36327564099951287,0,0,False,125,63,True
3,4,4pm,subject_3_4pm.mat,125,3,-0.6211180124223691,4,False,False,False,True,0.37076479963122616,0,0,False,125,63,True
3,4,4pm,subject_3_4pm.mat,125,4,-0.6211180124223691,4,False,False,False,True,0.3664633377519375,0,0,False,125,63,True
3,4,4pm,subject_3_4pm.mat,125,5,-0.6211180124223691,4,False,False,False,True,0.3582843875426678,0,0,False,125,63,True
3,4,4pm,subject_3_4pm.mat,125,6,-0.6211180124223691,4,False,False,False,True,0.359954265337422,0,0,False,125,63,True
